"Date","T_min","T_max","RH_min","RH_max","WS","SH","T_mean","RH","Ra","Rs","ETo_H","ETo_BC","ETo_HS","ETo_RZ","ETo_DR","ETo_RI","ETo_PT","ETo_MK","ETo_DA","ETo_RH","ETo_ME","ETo_RO","ETo_SH","ETo_AH","ETo"
2012-05-19,26.7,36.1,49,74,2.30555555555556,9,31.4,61.5,40.08,23.52,15.62,6.19,5.67,11.52,4.15,6.45,14.95,4.54,1.05,0.97,10.59,7.35,8.17,6.79,6.55
2012-05-20,19.5,39.4,54,84,1.77777777777778,9.6,29.45,69,40.12,24.43,15.58,5.94,7.94,16.11,5.03,7.54,15.38,4.62,0.9,0.85,8.91,5.51,6.83,6.14,6.27
2012-05-21,25.7,35.5,48,83,1.22222222222222,10.7,30.6,65.5,40.16,26.08,17.04,6.08,5.71,11.59,4.15,6.88,16.32,5.01,0.81,0.78,7.83,6.4,7.47,6.46,6.11
2012-05-22,25.5,38.9,43,74,1.27777777777778,9.7,32.2,58.5,40.19,24.59,16.6,6.29,6.9,14.02,4.67,7.71,15.57,4.79,1.1,1.06,10.68,8.15,8.81,7.09,6.3
2012-05-23,25.3,39.8,48,77,1.13888888888889,10,32.55,62.5,40.23,25.05,17.02,6.33,7.24,14.7,4.81,8.18,16.28,4.9,1.01,0.98,9.79,7.45,8.33,6.83,6.28
2012-05-24,26.4,40.4,41,91,1.16666666666667,9.3,33.4,66,40.26,24,16.59,6.44,7.24,14.7,4.83,8.12,15.91,4.73,1.07,1.03,10.32,6.96,8.1,6.65,6.22
2012-05-25,27.6,41.4,45,87,1.52777777777778,9.3,34.5,66,40.29,24.01,16.95,6.58,7.35,14.92,4.89,8.56,16.39,4.78,1.15,1.1,11.3,7.22,8.36,6.74,6.64
2012-05-26,27.6,38.7,49,75,2.97222222222222,8.7,33.15,62,40.32,23.11,15.9,6.41,6.42,13.04,4.5,7.27,15.3,4.54,1.28,1.16,13.19,7.71,8.55,6.93,7.25
2012-05-27,28.7,37.1,50,70,2.66666666666667,6.6,32.9,60,40.35,19.97,13.67,6.37,5.56,11.3,4.13,5.84,13.3,3.9,1.21,1.1,12.31,8.05,8.77,7.06,6.45
2012-05-28,27.5,37.1,41,78,2.55555555555556,7.4,32.3,59.5,40.38,21.17,14.32,6.3,5.88,11.94,4.26,6.15,13.71,4.11,1.24,1.14,12.63,7.98,8.69,7.04,6.66
2012-05-29,28.7,40.6,45,79,1.83333333333333,8.9,34.65,62,40.4,23.42,16.59,6.59,6.86,13.93,4.7,8.11,15.9,4.66,1.25,1.17,12.37,8.11,8.94,7.06,6.8
2012-05-30,28.1,39.3,45,81,2.22222222222222,8.7,33.7,63,40.43,23.13,16.08,6.48,6.54,13.28,4.56,7.51,15.47,4.56,1.22,1.13,12.23,7.65,8.56,6.91,6.86
2012-05-31,27.7,40.1,46,75,2.22222222222222,9.1,33.9,60.5,40.45,23.73,16.56,6.5,6.91,14.03,4.72,7.98,15.8,4.69,1.3,1.2,13.02,8.22,8.97,7.12,7.1
2012-06-01,28.2,39,52,70,3.47222222222222,6.8,33.6,61,40.47,20.29,14.08,6.46,6.42,13.03,4.51,6.5,13.75,3.98,1.39,1.24,14.4,8.04,8.81,7.06,7.17
2012-06-02,23.6,37.1,55,67,3.33333333333333,6,30.35,61,40.49,19.1,12.41,6.05,6.72,13.65,4.59,5.41,12.33,3.62,1.15,1.03,11.91,7.17,7.96,6.78,6.44
2012-06-03,26,35.2,47,84,2.33333333333333,5.6,30.6,65.5,40.51,18.5,12.09,6.08,5.58,11.33,4.11,4.81,12.06,3.52,0.95,0.87,9.55,6.4,7.47,6.5,5.56
2012-06-04,27.9,40.4,26,92,1.38888888888889,8,34.15,59,40.53,22.09,15.49,6.53,6.99,14.18,4.75,7.54,14.39,4.37,1.37,1.31,13.33,8.61,9.26,7.26,6.31
2012-06-05,29.4,42.6,47,87,1.30555555555556,8.7,36,67,40.54,23.14,16.8,6.77,7.44,15.1,4.96,8.79,16.46,4.66,1.15,1.11,11.2,7.37,8.6,6.79,6.47
2012-06-06,23.9,38.7,46,78,0.861111111111111,5.7,31.3,62,40.56,18.66,12.37,6.17,7.19,14.6,4.79,5.73,12.21,3.57,0.93,0.91,8.88,7.23,8.08,6.8,4.8
2012-06-07,27.4,38.6,46,83,4.02777777777778,8.9,33,64.5,40.57,23.44,16.07,6.39,6.47,13.14,4.53,7.33,15.53,4.6,1.41,1.25,14.86,7.17,8.19,6.76,7.87
2012-06-08,27.5,39.9,38,82,2,7.8,33.7,60,40.58,21.79,15.15,6.48,6.91,14.02,4.72,7.25,14.41,4.29,1.33,1.24,13.24,8.27,8.99,7.15,6.67
2012-06-09,27.6,40.3,29,81,2,9.3,33.95,55,40.59,24.03,16.79,6.51,7.02,14.26,4.77,8.15,15.31,4.76,1.53,1.43,15.31,9.38,9.88,7.55,7.31
2012-06-10,27.8,41.7,27,84,1.33333333333333,8.6,34.75,55.5,40.6,22.99,16.31,6.61,7.46,15.16,4.96,8.32,14.9,4.58,1.5,1.43,14.56,9.53,10.02,7.59,6.56
2012-06-11,27.2,41.7,41,82,1.97222222222222,9.2,34.45,61.5,40.61,23.88,16.85,6.57,7.58,15.39,5,8.61,16.01,4.75,1.37,1.28,13.69,8.16,8.96,7.11,7.15
2012-06-12,26.9,41.4,40,75,2.36111111111111,9.3,34.15,57.5,40.61,24.03,16.85,6.53,7.54,15.31,4.98,8.53,15.79,4.77,1.51,1.4,15.27,8.92,9.5,7.38,7.58
2012-06-13,28.3,41.4,40,78,2.47222222222222,11,34.85,59,40.62,26.57,18.88,6.62,7.26,14.75,4.88,9.51,17.63,5.32,1.52,1.4,15.44,8.81,9.45,7.33,8.11
2012-06-14,28.5,40.7,37,70,2.30555555555556,7.7,34.6,53.5,40.62,21.64,15.31,6.59,6.98,14.17,4.76,7.52,14.26,4.3,1.59,1.47,16.04,9.91,10.35,7.73,7.24
2012-06-15,27.9,41.8,42,83,2.41666666666667,8.8,34.85,62.5,40.62,23.28,16.55,6.62,7.48,15.19,4.97,8.46,15.85,4.64,1.44,1.33,14.58,8.06,8.92,7.06,7.41
2012-06-16,27,40.6,59,91,2.27777777777778,5,33.8,75,40.63,17.61,12.27,6.49,7.25,14.73,4.86,6.03,12.67,3.45,0.91,0.84,9.18,5.19,7.21,6.04,5.46
2012-06-17,25.3,40.6,65,84,3.36111111111111,2,32.95,74.5,40.63,13.14,9,6.38,7.57,15.37,4.97,4.45,9.62,2.52,0.97,0.87,10.02,5.14,7.08,6.03,5.04
2012-06-18,24.8,32.6,71,95,3.36111111111111,0,28.7,83,40.62,10.16,6.38,5.84,4.95,10.05,3.81,2.53,7.27,1.83,0.48,0.43,4.98,2.94,5.53,5.26,3.3
2012-06-19,25.5,32.7,77,94,2.16666666666667,0.3,29.1,85.5,40.62,10.6,6.71,5.9,4.8,9.74,3.75,2.65,7.61,1.93,0.35,0.32,3.49,2.55,5.45,5.11,2.94
2012-06-20,27.2,32.6,68,87,1.52777777777778,1.3,29.9,77.5,40.62,12.09,7.79,6,4.22,8.58,3.48,3.06,8.52,2.24,0.49,0.46,4.76,4.07,6.17,5.66,3.38
2012-06-21,27.2,34.6,58,86,1.91666666666667,3.2,30.9,72,40.61,14.92,9.81,6.12,5.05,10.25,3.88,3.85,10.27,2.82,0.71,0.66,7.05,5.25,6.87,6.09,4.39
2012-06-22,27.3,36.8,51,85,2.69444444444444,6.6,32.05,68,40.61,19.99,13.45,6.27,5.85,11.89,4.26,5.71,13.4,3.86,1,0.92,10.22,6.25,7.54,6.44,6.07
2012-06-23,25.5,35.3,76,92,2.16666666666667,4.8,30.4,84,40.6,17.3,11.26,6.06,5.75,11.67,4.19,4.51,11.98,3.27,0.43,0.4,4.27,2.95,5.79,5.25,4.32
2012-06-24,27,33.2,64,91,1.61111111111111,4.2,30.1,77.5,40.59,16.41,10.61,6.02,4.54,9.22,3.64,4.17,11.15,3.09,0.52,0.49,5.1,4.1,6.21,5.67,4.22
2012-06-25,24,33.3,65,93,1.41666666666667,1,28.65,79,40.58,11.64,7.3,5.84,5.39,10.95,4.01,2.9,8.09,2.12,0.47,0.45,4.56,3.63,5.8,5.5,3.23
2012-06-26,27.7,35.4,51,80,1.33333333333333,1.3,31.55,65.5,40.57,12.08,8.05,6.2,5.21,10.59,3.96,3.21,8.56,2.28,0.82,0.79,7.99,6.62,7.71,6.58,3.84
2012-06-27,27.2,37.8,41,80,1.27777777777778,2.1,32.5,60.5,40.56,13.27,9.01,6.32,6.23,12.66,4.42,3.98,9.25,2.54,1.05,1.01,10.18,7.84,8.6,7.01,4.32
2012-06-28,26.5,39,66,83,1.63888888888889,3.1,32.75,74.5,40.54,14.75,10.07,6.36,6.8,13.81,4.66,4.68,10.62,2.84,0.72,0.68,7.06,5.1,7.03,6.01,4.36
2012-06-29,27,33.7,61,87,2.33333333333333,0,30.35,74,40.53,10.13,6.59,6.05,4.74,9.62,3.73,2.59,7.36,1.87,0.67,0.62,6.74,4.78,6.56,5.91,3.62
2012-06-30,27.8,36.8,51,87,1.80555555555556,5.3,32.3,69,40.51,18.02,12.19,6.3,5.71,11.6,4.19,5.16,12.31,3.48,0.87,0.82,8.66,6.11,7.49,6.38,5.2
2012-07-01,28.4,38.1,51,86,2.02777777777778,6.6,33.25,68.5,40.5,19.96,13.75,6.42,6.04,12.27,4.35,6.13,13.72,3.91,0.97,0.91,9.72,6.41,7.77,6.48,5.83
2012-07-02,28,36.9,71,83,2.47222222222222,3.7,32.45,77,40.48,15.63,10.6,6.32,5.69,11.56,4.19,4.51,11.19,3.01,0.67,0.61,6.75,4.55,6.74,5.81,4.61
2012-07-03,26.9,35.8,60,83,1.97222222222222,4.6,31.35,71.5,40.46,16.97,11.26,6.18,5.57,11.3,4.11,4.58,11.58,3.24,0.75,0.7,7.47,5.43,7.02,6.13,4.85
2012-07-04,26.5,33.9,64,88,2.80555555555556,1.3,30.2,76,40.44,12.05,7.81,6.03,4.95,10.06,3.82,3.07,8.51,2.24,0.66,0.6,6.73,4.39,6.36,5.76,4
2012-07-05,26.5,34.1,77,94,2.80555555555556,3.3,30.3,85.5,40.42,15.02,9.75,6.05,5.03,10.21,3.86,3.84,10.53,2.82,0.41,0.37,4.17,2.66,5.67,5.13,3.89
2012-07-06,24.6,30.2,77,86,2,0,27.4,81.5,40.39,10.1,6.16,5.68,4.05,8.23,3.36,2.45,7.08,1.79,0.36,0.34,3.61,3.05,5.38,5.27,2.85
2012-07-07,26.2,31.7,69,89,2.75,3.7,28.95,79,40.37,15.6,9.85,5.88,4.15,8.43,3.43,3.89,10.46,2.89,0.51,0.47,5.24,3.67,5.86,5.49,4.19
2012-07-08,25.9,33.2,69,88,1.88888888888889,7.8,29.55,78.5,40.34,21.71,13.88,5.95,4.84,9.83,3.76,5.48,14.22,4.1,0.5,0.47,4.93,3.84,6.02,5.55,5.11
2012-07-09,26.3,35.2,60,89,2.33333333333333,7.8,30.75,74.5,40.31,21.7,14.22,6.1,5.48,11.13,4.06,5.65,14.37,4.15,0.71,0.65,7.13,4.76,6.6,5.88,5.63
2012-07-10,27,34.9,61,88,2.97222222222222,8,30.95,74.5,40.28,21.99,14.47,6.13,5.18,10.52,3.93,5.69,14.61,4.22,0.76,0.68,7.76,4.79,6.65,5.89,5.88
2012-07-11,26.9,34.1,76,92,1.75,3.3,30.5,84,40.25,14.98,9.77,6.07,4.9,9.94,3.79,3.84,10.5,2.82,0.38,0.36,3.81,2.96,5.81,5.22,3.79
2012-07-12,26,36.2,83,93,1.11111111111111,3,31.1,88,40.22,14.53,9.59,6.15,5.89,11.97,4.24,3.99,10.45,2.75,0.28,0.27,2.69,2.27,5.65,4.96,3.53
2012-07-13,26.1,32.4,84,88,1.30555555555556,2.9,29.25,86,40.19,14.37,9.13,5.91,4.45,9.04,3.57,3.6,9.93,2.66,0.27,0.26,2.64,2.47,5.44,5.04,3.39
2012-07-14,26.1,33.1,66,92,1.36111111111111,2.4,29.6,79,40.15,13.62,8.71,5.96,4.73,9.6,3.7,3.44,9.39,2.53,0.46,0.44,4.49,3.76,5.99,5.5,3.56
2012-07-15,25.5,33.9,75,95,1.5,1.9,29.7,85,40.12,12.86,8.25,5.97,5.18,10.52,3.91,3.26,9.05,2.38,0.35,0.33,3.44,2.69,5.59,5.11,3.29
2012-07-16,25.3,28.2,81,95,1,0,26.75,88,40.08,10.02,6.03,5.6,2.85,5.79,2.72,2.39,6.99,1.77,0.19,0.19,1.86,1.93,4.86,4.83,2.39
2012-07-17,25.2,31,76,96,0.944444444444444,1.1,28.1,86,40.04,11.65,7.22,5.77,4.15,8.43,3.41,2.86,8.08,2.11,0.26,0.25,2.5,2.37,5.23,4.99,2.8
2012-07-18,24.3,32.5,89,95,1.16666666666667,1.8,28.4,92,40,12.68,7.91,5.81,4.97,10.08,3.79,3.14,8.84,2.31,0.15,0.15,1.5,1.37,4.94,4.61,2.88
2012-07-19,24.3,28.9,95,97,1.55555555555556,0,26.6,96,39.96,9.99,5.99,5.58,3.57,7.25,3.1,2.38,6.99,1.75,0.07,0.07,0.68,0.64,4.43,4.34,2.15
2012-07-20,25,26.8,74,93,1.22222222222222,0,25.9,83.5,39.92,9.98,5.89,5.49,2.2,4.46,2.32,2.34,6.84,1.74,0.26,0.25,2.5,2.56,4.96,5.05,2.48
2012-07-21,27.2,32.5,68,88,2.05555555555556,3.9,29.85,78,39.87,15.78,10.15,5.99,4.1,8.33,3.4,3.99,10.7,2.96,0.51,0.48,5.13,3.97,6.12,5.55,4.16
2012-07-22,26.5,33.5,74,89,2.75,11.1,30,81.5,39.82,26.5,17.1,6.01,4.73,9.6,3.69,6.73,17.39,5.05,0.49,0.44,4.96,3.36,5.89,5.32,5.95
2012-07-23,27.3,33,73,91,2.05555555555556,7,30.15,82,39.77,20.38,13.19,6.03,4.27,8.68,3.48,5.18,13.68,3.86,0.43,0.4,4.32,3.28,5.88,5.29,4.81
2012-07-24,27,33.1,74,88,1.72222222222222,3.6,30.05,81,39.72,15.3,9.88,6.02,4.41,8.95,3.54,3.88,10.52,2.87,0.43,0.4,4.21,3.45,5.94,5.35,3.88
2012-07-25,27,33.2,71,89,2.44444444444444,1.9,30.1,80,39.67,12.75,8.24,6.02,4.44,9.02,3.56,3.24,8.95,2.37,0.51,0.47,5.12,3.64,6.02,5.41,3.69
2012-07-26,26.7,33.5,65,88,1.58333333333333,3.2,30.1,76.5,39.62,14.67,9.49,6.02,4.64,9.43,3.65,3.73,10.03,2.75,0.53,0.51,5.25,4.28,6.3,5.64,3.92
2012-07-27,26.8,33.9,70,91,1.77777777777778,8.9,30.35,80.5,39.56,23.15,15.05,6.05,4.76,9.67,3.71,5.92,15.37,4.42,0.47,0.44,4.65,3.58,6.03,5.38,5.36
2012-07-28,27,35.5,74,88,2.36111111111111,1.9,31.25,81,39.51,12.71,8.41,6.17,5.3,10.76,3.96,3.38,9.12,2.39,0.52,0.48,5.22,3.61,6.17,5.37,3.72
2012-07-29,26.3,32.7,NA,87,2.38888888888889,3.3,29.5,NA,39.45,14.78,9.44,5.95,4.43,8.99,3.54,3.72,NA,2.75,NA,NA,NA,NA,NA,NA,NA
2012-07-30,26.1,32.8,NA,91,2.41666666666667,6.4,29.45,NA,39.39,19.38,12.36,5.94,4.52,9.18,3.58,4.88,NA,3.64,NA,NA,NA,NA,NA,NA,NA
2012-07-31,26.4,32.6,73,89,2.13888888888889,8,29.5,81,39.33,21.75,13.89,5.95,4.35,8.83,3.49,5.47,14.25,4.1,0.44,0.41,4.44,3.39,5.83,5.28,5.01
2012-08-01,26.4,32.6,63,90,NA,5.8,29.5,76.5,39.26,18.45,11.78,5.95,4.34,8.81,3.49,4.64,12.09,3.46,NA,NA,NA,4.19,6.17,5.57,NA
2012-08-02,27,34.8,65,92,NA,10.3,30.9,78.5,39.2,25.13,16.52,6.12,5,10.16,3.81,6.49,16.61,4.83,NA,NA,NA,4.03,6.3,5.5,NA
2012-08-03,25,34.9,73,91.5,NA,4.3,29.95,82.25,39.13,16.18,10.43,6,5.52,11.2,4.02,4.13,11.04,3.04,NA,NA,NA,3.22,5.83,5.2,NA
2012-08-04,24.8,33.5,78,91,NA,5.9,29.15,84.5,39.06,18.54,11.75,5.9,5.08,10.31,3.81,4.66,12.35,3.47,NA,NA,NA,2.73,5.52,5.01,NA
2012-08-05,27.5,36.4,77,79,NA,7.7,31.95,78,38.99,21.2,14.24,6.25,5.43,11.03,4,5.94,14.64,4.1,NA,NA,NA,4.28,6.55,5.56,NA
2012-08-06,26.7,32.3,NA,NA,NA,6.9,29.5,NA,38.91,19.99,12.76,5.95,4.09,8.3,3.35,5.03,NA,3.76,NA,NA,NA,NA,NA,NA,NA
2012-08-07,24.8,32.3,NA,NA,NA,3.9,28.55,NA,38.84,15.51,9.7,5.83,4.63,9.39,3.59,3.85,NA,2.86,NA,NA,NA,NA,NA,NA,NA
2012-08-08,26.9,33.4,NA,NA,NA,8.7,30.15,NA,38.76,22.62,14.64,6.03,4.45,9.03,3.53,5.76,NA,4.3,NA,NA,NA,NA,NA,NA,NA
2012-08-09,26.7,32.7,NA,NA,NA,8.1,29.7,NA,38.68,21.7,13.92,5.97,4.22,8.57,3.41,5.48,NA,4.1,NA,NA,NA,NA,NA,NA,NA
2012-08-10,25.3,31.8,NA,NA,NA,5.1,28.55,NA,38.6,17.22,10.78,5.83,4.28,8.69,3.42,4.27,NA,3.19,NA,NA,NA,NA,NA,NA,NA
2012-08-11,26.6,34.9,NA,NA,NA,1.2,30.75,NA,38.51,11.41,7.48,6.1,5.06,10.26,3.8,2.94,NA,2.13,NA,NA,NA,NA,NA,NA,NA
2012-08-12,25.3,32.8,NA,NA,NA,11,29.05,NA,38.43,25.92,16.4,5.89,4.63,9.39,3.58,6.49,NA,4.89,NA,NA,NA,NA,NA,NA,NA
2012-08-13,24.4,32.3,NA,NA,NA,5.8,28.35,NA,38.34,18.18,11.33,5.8,4.67,9.48,3.59,4.5,NA,3.37,NA,NA,NA,NA,NA,NA,NA
2012-08-14,26.9,33.7,NA,NA,NA,2.7,30.3,NA,38.25,13.56,8.81,6.05,4.5,9.14,3.53,3.46,NA,2.54,NA,NA,NA,NA,NA,NA,NA
2012-08-15,26,32.4,NA,NA,NA,4.5,29.2,NA,38.16,16.2,10.28,5.91,4.26,8.64,3.4,4.06,NA,3.02,NA,NA,NA,NA,NA,NA,NA
2012-08-16,25.8,34,NA,NA,NA,NA,29.9,NA,38.06,NA,NA,6,4.88,9.91,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-17,25.2,35,NA,NA,NA,NA,30.1,NA,37.97,NA,NA,6.02,5.34,10.85,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-18,26.5,34,NA,NA,NA,NA,30.25,NA,37.87,NA,NA,6.04,4.68,9.49,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-19,26.9,32.2,NA,NA,NA,NA,29.55,NA,37.77,NA,NA,5.95,3.86,7.84,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-20,26,32,NA,NA,NA,NA,29,NA,37.66,NA,NA,5.88,4.05,8.23,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-21,25.7,32.7,NA,NA,NA,NA,29.2,NA,37.56,NA,NA,5.91,4.38,8.9,3.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-22,25.1,31,NA,NA,NA,NA,28.05,NA,37.45,NA,NA,5.76,3.91,7.95,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-23,25.2,31.1,NA,NA,NA,NA,28.15,NA,37.34,NA,NA,5.78,3.91,7.94,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-24,26.1,31.8,NA,NA,NA,NA,28.95,NA,37.23,NA,NA,5.88,3.9,7.92,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-25,25.3,33.2,NA,NA,NA,NA,29.25,NA,37.12,NA,NA,5.91,4.61,9.35,3.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-26,25.3,32.8,NA,NA,NA,NA,29.05,NA,37,NA,NA,5.89,4.46,9.05,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-27,26.2,32.7,NA,NA,NA,NA,29.45,NA,36.89,NA,NA,5.94,4.17,8.47,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-28,27,29,NA,NA,NA,NA,28,NA,36.77,NA,NA,5.76,2.23,4.54,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-29,27.3,33.9,NA,NA,NA,NA,30.6,NA,36.64,NA,NA,6.08,4.28,8.68,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-30,27.4,32.4,NA,NA,NA,3.7,29.9,NA,36.52,14.52,9.35,6,3.66,7.42,3.06,3.67,NA,2.71,NA,NA,NA,NA,NA,NA,NA
2012-08-31,26.8,34.5,NA,NA,NA,5.5,30.65,NA,36.39,17.11,11.19,6.09,4.59,9.32,3.51,4.4,NA,3.24,NA,NA,NA,NA,NA,NA,NA
2012-09-01,27.9,35,NA,NA,NA,8.4,31.45,NA,36.26,21.28,14.15,6.19,4.47,9.07,3.45,5.54,NA,4.1,NA,NA,NA,NA,NA,NA,NA
2012-09-02,27.7,35.4,NA,NA,NA,9,31.55,NA,36.13,22.1,14.72,6.2,4.64,9.43,3.53,5.87,NA,4.27,NA,NA,NA,NA,NA,NA,NA
2012-09-03,27.3,34.2,NA,NA,NA,2.6,30.75,NA,36,12.77,8.37,6.1,4.31,8.75,3.36,3.29,NA,2.39,NA,NA,NA,NA,NA,NA,NA
2012-09-04,25.4,33.9,NA,NA,NA,1.7,29.65,NA,35.87,11.43,7.32,5.96,4.66,9.45,3.5,2.89,NA,2.1,NA,NA,NA,NA,NA,NA,NA
2012-09-05,24.5,32.6,NA,NA,NA,7.9,28.55,NA,35.73,20.34,12.73,5.83,4.42,8.98,3.38,5.05,NA,3.79,NA,NA,NA,NA,NA,NA,NA
2012-09-06,25.7,32.8,NA,NA,NA,6.9,29.25,NA,35.59,18.84,11.97,5.91,4.19,8.5,3.28,4.73,NA,3.53,NA,NA,NA,NA,NA,NA,NA
2012-09-07,25.4,30.8,NA,NA,NA,0.1,28.1,NA,35.45,9.01,5.58,5.77,3.55,7.21,2.95,2.21,NA,1.6,NA,NA,NA,NA,NA,NA,NA
2012-09-08,25,32.2,NA,NA,NA,5.4,28.6,NA,35.31,16.58,10.39,5.83,4.13,8.38,3.23,4.12,NA,3.07,NA,NA,NA,NA,NA,NA,NA
2012-09-09,26.4,35.3,NA,NA,NA,8.3,30.85,NA,35.17,20.69,13.59,6.12,4.79,9.72,3.55,5.42,NA,3.96,NA,NA,NA,NA,NA,NA,NA
2012-09-10,25.8,32.9,NA,NA,NA,1.5,29.35,NA,35.02,10.9,6.94,5.93,4.13,8.38,3.23,2.74,NA,1.99,NA,NA,NA,NA,NA,NA,NA
2012-09-11,26.1,33,NA,NA,NA,4.8,29.55,NA,34.87,15.57,9.95,5.95,4.07,8.26,3.2,3.93,NA,2.91,NA,NA,NA,NA,NA,NA,NA
2012-09-12,26.2,34.1,NA,NA,NA,8.7,30.15,NA,34.72,21.07,13.64,6.03,4.39,8.92,3.35,5.38,NA,4,NA,NA,NA,NA,NA,NA,NA
2012-09-13,26.9,33.4,NA,NA,NA,3.6,30.15,NA,34.57,13.76,8.91,6.03,3.97,8.05,3.14,3.5,NA,2.57,NA,NA,NA,NA,NA,NA,NA
2012-09-14,24.8,33.4,NA,NA,NA,1.6,29.1,NA,34.42,10.87,6.88,5.9,4.44,9.02,3.35,2.73,NA,1.98,NA,NA,NA,NA,NA,NA,NA
2012-09-15,24.4,28.7,NA,NA,NA,NA,26.55,NA,34.26,NA,NA,5.57,2.96,6,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-09-16,23.6,28,NA,NA,NA,NA,25.8,NA,34.11,NA,NA,5.48,2.93,5.94,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-09-17,24.6,26,NA,NA,NA,NA,25.3,NA,33.95,NA,NA,5.42,1.62,3.3,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-09-18,24.9,28.4,NA,NA,NA,NA,26.65,NA,33.79,NA,NA,5.59,2.64,5.35,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-09-19,25.3,30.1,NA,NA,NA,NA,27.7,NA,33.63,NA,NA,5.72,3.15,6.39,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-09-20,25.6,31.2,NA,NA,NA,NA,28.4,NA,33.46,NA,NA,5.81,3.43,6.97,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-09-21,25.9,32.4,NA,95,NA,6.2,29.15,NA,33.3,16.96,10.75,5.9,3.74,7.6,2.98,4.25,NA,3.16,NA,NA,NA,NA,NA,NA,NA
2012-09-22,26.2,34.4,68,94,NA,7,30.3,81,33.14,18.01,11.69,6.05,4.28,8.7,3.24,4.61,11.67,3.41,NA,NA,NA,3.49,5.99,4.68,NA
2012-09-23,26.5,33.8,65,95,NA,5.4,30.15,80,32.97,15.72,10.18,6.03,4.01,8.14,3.1,4.01,10.24,2.95,NA,NA,NA,3.65,6.03,4.72,NA
2012-09-24,24.4,33.1,62,90,NA,8.9,28.75,76,32.8,20.49,12.88,5.85,4.23,8.58,3.18,5.11,12.32,3.83,NA,NA,NA,4.16,6.05,4.9,NA
2012-09-25,23.5,33.3,58,90,NA,9.1,28.4,74,32.63,20.69,12.9,5.81,4.43,8.99,3.26,5.14,12.16,3.85,NA,NA,NA,4.45,6.14,4.99,NA
2012-09-26,24.1,33.4,67,93,NA,7.8,28.75,80,32.46,18.82,11.83,5.85,4.32,8.78,3.21,4.7,11.58,3.51,NA,NA,NA,3.47,5.75,4.61,NA
2012-09-27,24.6,34.4,64,93,NA,8.1,29.5,78.5,32.29,19.16,12.23,5.95,4.49,9.11,3.28,4.85,11.87,3.6,NA,NA,NA,3.83,6.01,4.72,NA
2012-09-28,25.2,34.7,61,93,NA,8.8,29.95,77,32.12,20.04,12.92,6,4.44,9.01,3.26,5.11,12.38,3.79,NA,NA,NA,4.17,6.22,4.82,NA
2012-09-29,25.2,34.5,58,93,NA,8.6,29.85,75.5,31.95,19.68,12.66,5.99,4.36,8.85,3.22,5.01,12.04,3.72,NA,NA,NA,4.42,6.33,4.9,NA
2012-09-30,25.3,35.1,60,92,NA,8.8,30.2,76,31.77,19.87,12.88,6.03,4.48,9.1,3.27,5.11,12.27,3.77,NA,NA,NA,4.39,6.36,4.87,NA
2012-10-01,25.9,35.6,NA,NA,NA,8.3,30.75,NA,31.6,19.12,12.53,6.1,4.48,9.1,3.27,5.08,NA,3.64,NA,NA,NA,NA,NA,NA,NA
2012-10-02,26.3,34.5,NA,NA,NA,8.9,30.4,NA,31.43,19.84,12.91,6.06,4.07,8.26,3.07,5.09,NA,3.77,NA,NA,NA,NA,NA,NA,NA
2012-10-03,25.1,34.1,NA,NA,NA,3.9,29.6,NA,31.25,13.05,8.35,5.96,4.17,8.47,3.1,3.3,NA,2.42,NA,NA,NA,NA,NA,NA,NA
2012-10-04,24.3,34.3,NA,NA,NA,4.5,29.3,NA,31.07,13.79,8.77,5.92,4.34,8.82,3.17,3.48,NA,2.55,NA,NA,NA,NA,NA,NA,NA
2012-10-05,24.5,33.9,NA,NA,NA,4.8,29.2,NA,30.9,14.12,8.96,5.91,4.18,8.48,3.09,3.56,NA,2.61,NA,NA,NA,NA,NA,NA,NA
